"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Size","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","line.station","dumpsite","ID_internal"
9101,"JD",2,"CB",1,301,20.5,3,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2925
9101,"JD",2,"CB",1,301,21,1,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2926
9101,"JD",2,"CB",1,301,21.5,3,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2927
9101,"JD",2,"CB",1,301,22,4,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2928
9101,"JD",2,"CB",1,301,22.5,2,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2929
9101,"JD",2,"CB",1,301,24,2,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2930
9101,"JD",2,"CB",1,301,26,1,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2931
9101,"JD",2,"CB",1,301,26.5,1,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2932
9101,"JD",3,"CB",1,292,65,1,32.84833,-117.533333,93.3,30,"Stenobrachius leucopsarus",1991,"01","93.3 30",0,2933
9101,"JD",3,"CB",1,301,19.5,1,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2934
9101,"JD",3,"CB",1,301,20,2,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2935
9101,"JD",3,"CB",1,301,20.5,1,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2936
9101,"JD",3,"CB",1,301,21.5,1,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2937
9101,"JD",3,"CB",1,301,22,1,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2938
9101,"JD",3,"CB",1,301,23,1,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2939
9101,"JD",3,"CB",1,301,23.5,1,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2940
9101,"JD",3,"CB",1,301,24.5,2,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2941
9101,"JD",3,"CB",1,301,25,1,32.84833,-117.533333,93.3,30,"Triphoturus mexicanus",1991,"01","93.3 30",0,2942
9101,"JD",4,"CB",1,301,19.5,1,32.68,-117.871667,93.3,35,"Triphoturus mexicanus",1991,"01","93.3 35",0,2943
9101,"JD",4,"CB",1,301,21,1,32.68,-117.871667,93.3,35,"Triphoturus mexicanus",1991,"01","93.3 35",0,2944
9101,"JD",4,"CB",1,301,22.5,1,32.68,-117.871667,93.3,35,"Triphoturus mexicanus",1991,"01","93.3 35",0,2945
9101,"JD",12,"CB",1,301,20,1,30.84167,-121.59,93.3,90,"Triphoturus mexicanus",1991,"01","93.3 90",0,2946
9101,"JD",15,"CB",1,301,26.5,1,29.84667,-123.586667,93.3,120,"Triphoturus mexicanus",1991,"01","93.3 120",0,2947
9101,"JD",19,"CB",1,301,19,1,31.41667,-121.985,90,90,"Triphoturus mexicanus",1991,"01","90 90",0,2948
9101,"JD",23,"CB",1,301,32,1,32.655,-119.48,90,53,"Triphoturus mexicanus",1991,"01","90 53",0,2949
9101,"JD",24,"CB",1,301,18,1,32.91833,-118.933333,90,45,"Triphoturus mexicanus",1991,"01","90 45",0,2950
9101,"JD",24,"CB",1,301,21,1,32.91833,-118.933333,90,45,"Triphoturus mexicanus",1991,"01","90 45",0,2951
9101,"JD",24,"CB",1,301,22.5,1,32.91833,-118.933333,90,45,"Triphoturus mexicanus",1991,"01","90 45",0,2952
9101,"JD",24,"CB",1,301,23,1,32.91833,-118.933333,90,45,"Triphoturus mexicanus",1991,"01","90 45",0,2953
9101,"JD",24,"CB",1,301,55.5,1,32.91833,-118.933333,90,45,"Triphoturus mexicanus",1991,"01","90 45",0,2954
9101,"JD",37,"CB",1,301,19,1,32.32667,-121.715,86.7,80,"Triphoturus mexicanus",1991,"01","86.7 80",0,2955
9101,"JD",42,"CB",1,301,23,1,33.24333,-121.443333,83.3,70,"Triphoturus mexicanus",1991,"01","83.3 70",0,2956
9101,"JD",52,"CB",1,301,20.5,1,33.81667,-121.843333,80,70,"Triphoturus mexicanus",1991,"01","80 70",0,2957
9103,"JD",35,"CB",1,292,48.7,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1991,"03","86.7 55",0,2958
9103,"JD",35,"CB",1,292,50.6,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1991,"03","86.7 55",0,2959
9103,"JD",35,"CB",1,292,52.7,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1991,"03","86.7 55",0,2960
9103,"JD",35,"CB",1,292,73.1,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1991,"03","86.7 55",0,2961
9103,"JD",35,"CB",1,301,22.4,1,33.15667,-120.006667,86.7,55,"Triphoturus mexicanus",1991,"03","86.7 55",0,2962
9103,"JD",35,"CB",1,301,24.4,1,33.15667,-120.006667,86.7,55,"Triphoturus mexicanus",1991,"03","86.7 55",0,2963
9103,"JD",48,"CB",1,301,25.3,1,33.745,-120.41,83.3,55,"Triphoturus mexicanus",1991,"03","83.3 55",0,2964
9108,"JD",4,"CB",1,301,43,1,32.68333,-117.873333,93.3,35,"Triphoturus mexicanus",1991,"08","93.3 35",0,2965
9108,"JD",10,"CB",1,292,18,1,31.50167,-120.246667,93.3,70,"Stenobrachius leucopsarus",1991,"08","93.3 70",0,2966
9108,"JD",31,"CB",1,292,34,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",1991,"08","86.7 35",1,2967
9108,"JD",31,"CB",1,292,59.5,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",1991,"08","86.7 35",1,2968
9108,"JD",31,"CB",1,301,34,1,33.82333,-118.628333,86.7,35,"Triphoturus mexicanus",1991,"08","86.7 35",1,2969
9108,"JD",32,"CB",1,292,17.5,1,33.68333,-118.933333,86.7,39.5,"Stenobrachius leucopsarus",1991,"08","86.7 39.5",1,2970
9108,"JD",32,"CB",1,292,19,1,33.68333,-118.933333,86.7,39.5,"Stenobrachius leucopsarus",1991,"08","86.7 39.5",1,2971
9108,"JD",32,"CB",1,301,34,1,33.68333,-118.933333,86.7,39.5,"Triphoturus mexicanus",1991,"08","86.7 39.5",1,2972
9108,"JD",33,"CB",1,292,19.5,2,33.49,-119.32,86.7,45,"Stenobrachius leucopsarus",1991,"08","86.7 45",0,2973
9108,"JD",33,"CB",1,292,20.5,1,33.49,-119.32,86.7,45,"Stenobrachius leucopsarus",1991,"08","86.7 45",0,2974
9108,"JD",33,"CB",1,292,22,1,33.49,-119.32,86.7,45,"Stenobrachius leucopsarus",1991,"08","86.7 45",0,2975
9108,"JD",33,"CB",1,292,23,1,33.49,-119.32,86.7,45,"Stenobrachius leucopsarus",1991,"08","86.7 45",0,2976
9108,"JD",33,"CB",1,292,24,1,33.49,-119.32,86.7,45,"Stenobrachius leucopsarus",1991,"08","86.7 45",0,2977
9108,"JD",33,"CB",1,292,25,1,33.49,-119.32,86.7,45,"Stenobrachius leucopsarus",1991,"08","86.7 45",0,2978
9108,"JD",33,"CB",1,292,49,1,33.49,-119.32,86.7,45,"Stenobrachius leucopsarus",1991,"08","86.7 45",0,2979
9108,"JD",48,"CB",1,292,20,1,32.57833,-122.813333,83.3,90,"Stenobrachius leucopsarus",1991,"08","83.3 90",0,2980
9108,"JD",52,"CB",1,292,20.5,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1991,"08","83.3 55",0,2981
9108,"JD",52,"CB",1,292,21,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1991,"08","83.3 55",0,2982
9108,"JD",52,"CB",1,292,40.5,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1991,"08","83.3 55",0,2983
9108,"JD",52,"CB",1,292,50,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1991,"08","83.3 55",0,2984
9108,"JD",52,"CB",1,292,50.5,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1991,"08","83.3 55",0,2985
9108,"JD",52,"CB",1,292,56.5,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1991,"08","83.3 55",0,2986
9108,"JD",52,"CB",1,292,62,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1991,"08","83.3 55",0,2987
9108,"JD",58,"CB",1,292,19.5,1,34.31833,-120.803333,80,55,"Stenobrachius leucopsarus",1991,"08","80 55",0,2988
9108,"JD",58,"CB",1,292,20,1,34.31833,-120.803333,80,55,"Stenobrachius leucopsarus",1991,"08","80 55",0,2989
9108,"JD",58,"CB",1,292,21.5,1,34.31833,-120.803333,80,55,"Stenobrachius leucopsarus",1991,"08","80 55",0,2990
9108,"JD",58,"CB",1,292,23.5,1,34.31833,-120.803333,80,55,"Stenobrachius leucopsarus",1991,"08","80 55",0,2991
9108,"JD",58,"CB",1,292,25,1,34.31833,-120.803333,80,55,"Stenobrachius leucopsarus",1991,"08","80 55",0,2992
9108,"JD",58,"CB",1,292,48,1,34.31833,-120.803333,80,55,"Stenobrachius leucopsarus",1991,"08","80 55",0,2993
9110,"NH",3,"CB",1,292,24,1,32.84833,-117.53,93.3,30,"Stenobrachius leucopsarus",1991,"10","93.3 30",0,2994
9110,"NH",3,"CB",1,292,44,1,32.84833,-117.53,93.3,30,"Stenobrachius leucopsarus",1991,"10","93.3 30",0,2995
9110,"NH",3,"CB",1,301,21,1,32.84833,-117.53,93.3,30,"Triphoturus mexicanus",1991,"10","93.3 30",0,2996
9110,"NH",4,"CB",1,292,22.5,1,32.68,-117.873333,93.3,35,"Stenobrachius leucopsarus",1991,"10","93.3 35",0,2997
9110,"NH",5,"CB",1,292,24.4,1,32.51333,-118.213333,93.3,40,"Stenobrachius leucopsarus",1991,"10","93.3 40",0,2998
9110,"NH",5,"CB",1,292,29,1,32.51333,-118.213333,93.3,40,"Stenobrachius leucopsarus",1991,"10","93.3 40",0,2999
9110,"NH",23,"CB",1,301,23.5,1,32.085,-120.638333,90,70,"Triphoturus mexicanus",1991,"10","90 70",0,3000
9110,"NH",23,"CB",1,301,38.5,1,32.085,-120.638333,90,70,"Triphoturus mexicanus",1991,"10","90 70",0,3001
9110,"NH",27,"CB",1,301,49.2,1,33.18667,-118.385,90,37,"Triphoturus mexicanus",1991,"10","90 37",1,3002
9110,"NH",28,"CB",1,292,24.8,1,33.25,-118.25,90,35,"Stenobrachius leucopsarus",1991,"10","90 35",1,3003
9110,"NH",28,"CB",1,292,27,1,33.25,-118.25,90,35,"Stenobrachius leucopsarus",1991,"10","90 35",1,3004
9110,"NH",29,"CB",1,292,71,1,33.41833,-117.905,90,30,"Stenobrachius leucopsarus",1991,"10","90 30",1,3005
9110,"NH",34,"CB",1,292,50.6,1,33.68167,-118.935,86.7,39.5,"Stenobrachius leucopsarus",1991,"10","86.7 39.5",1,3006
9110,"NH",35,"CB",1,292,21.6,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1991,"10","86.7 45",0,3007
9110,"NH",35,"CB",1,292,22.4,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1991,"10","86.7 45",0,3008
9110,"NH",35,"CB",1,292,24.2,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1991,"10","86.7 45",0,3009
9110,"NH",35,"CB",1,292,27.5,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1991,"10","86.7 45",0,3010
9110,"NH",35,"CB",1,301,52.7,1,33.49,-119.318333,86.7,45,"Triphoturus mexicanus",1991,"10","86.7 45",0,3011
9110,"NH",39,"CB",1,292,27.5,1,32.65167,-121.035,86.7,70,"Stenobrachius leucopsarus",1991,"10","86.7 70",0,3012
9110,"NH",57,"CB",1,292,24,1,33.81667,-121.845,80,70,"Stenobrachius leucopsarus",1991,"10","80 70",0,3013
9202,"JD",3,"CB",1,301,19,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1992,"02","93.3 30",0,3014
9202,"JD",3,"CB",1,301,20.5,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1992,"02","93.3 30",0,3015
9202,"JD",3,"CB",1,301,23,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1992,"02","93.3 30",0,3016
9202,"JD",3,"CB",1,301,58.5,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1992,"02","93.3 30",0,3017
9202,"JD",9,"CB",1,301,20,1,31.84667,-119.571667,93.3,60,"Triphoturus mexicanus",1992,"02","93.3 60",0,3018
9202,"JD",10,"CB",1,301,21,1,31.51333,-120.246667,93.3,70,"Triphoturus mexicanus",1992,"02","93.3 70",0,3019
9202,"JD",21,"CB",1,301,28.5,1,32.085,-120.638333,90,70,"Triphoturus mexicanus",1992,"02","90 70",0,3020
9202,"JD",56,"CB",1,292,32.5,1,33.48333,-122.531667,80,80,"Stenobrachius leucopsarus",1992,"02","80 80",0,3021
9202,"JD",56,"CB",1,301,25,1,33.48333,-122.531667,80,80,"Triphoturus mexicanus",1992,"02","80 80",0,3022
9204,"JD",5,"CB",1,301,28.6,1,32.51333,-118.213333,93.3,40,"Triphoturus mexicanus",1992,"04","93.3 40",0,3023
9204,"JD",21,"CB",1,292,31,1,32.91833,-118.933333,90,45,"Stenobrachius leucopsarus",1992,"04","90 45",0,3024
9204,"JD",21,"CB",1,292,33.2,1,32.91833,-118.933333,90,45,"Stenobrachius leucopsarus",1992,"04","90 45",0,3025
9204,"JD",22,"CB",1,292,35,1,32.65167,-119.481667,90,53,"Stenobrachius leucopsarus",1992,"04","90 53",0,3026
9204,"JD",33,"CB",1,301,48.6,1,32.65667,-121.035,86.7,70,"Triphoturus mexicanus",1992,"04","86.7 70",0,3027
9204,"JD",37,"CB",1,301,27,1,33.49,-119.318333,86.7,45,"Triphoturus mexicanus",1992,"04","86.7 45",0,3028
9204,"JD",37,"CB",1,301,30,1,33.49,-119.318333,86.7,45,"Triphoturus mexicanus",1992,"04","86.7 45",0,3029
9204,"JD",43,"CB",1,292,37,1,34.275,-120.025,81.8,46.9,"Stenobrachius leucopsarus",1992,"04","81.8 46.9",0,3030
9204,"JD",43,"CB",1,292,41,1,34.275,-120.025,81.8,46.9,"Stenobrachius leucopsarus",1992,"04","81.8 46.9",0,3031
9204,"JD",43,"CB",1,292,43,1,34.275,-120.025,81.8,46.9,"Stenobrachius leucopsarus",1992,"04","81.8 46.9",0,3032
9204,"JD",61,"CB",1,292,65,1,33.57667,-120.755,83.3,60,"Stenobrachius leucopsarus",1992,"04","83.3 60",0,3033
9204,"JD",62,"CB",1,292,40.6,1,33.245,-121.441667,83.3,70,"Stenobrachius leucopsarus",1992,"04","83.3 70",0,3034
9207,"JD",14,"CB",1,292,21,1,30.18167,-122.921667,93.3,110,"Stenobrachius leucopsarus",1992,"07","93.3 110",0,3035
9207,"JD",14,"CB",1,292,21.5,1,30.18167,-122.921667,93.3,110,"Stenobrachius leucopsarus",1992,"07","93.3 110",0,3036
9207,"JD",14,"CB",1,292,28,1,30.18167,-122.921667,93.3,110,"Stenobrachius leucopsarus",1992,"07","93.3 110",0,3037
9207,"JD",22,"CB",1,292,18,1,32.41833,-119.961667,90,60,"Stenobrachius leucopsarus",1992,"07","90 60",0,3038
9207,"JD",23,"CB",1,292,21,1,32.64833,-119.481667,90,53,"Stenobrachius leucopsarus",1992,"07","90 53",0,3039
9207,"JD",23,"CB",1,292,41,1,32.64833,-119.481667,90,53,"Stenobrachius leucopsarus",1992,"07","90 53",0,3040
9207,"JD",27,"CB",1,292,20.5,1,33.42,-117.905,90,30,"Stenobrachius leucopsarus",1992,"07","90 30",1,3041
9207,"JD",27,"CB",1,292,53,1,33.42,-117.905,90,30,"Stenobrachius leucopsarus",1992,"07","90 30",1,3042
9207,"JD",28,"CB",1,292,39,1,33.485,-117.77,90,28,"Stenobrachius leucopsarus",1992,"07","90 28",1,3043
9207,"JD",28,"CB",1,292,41,1,33.485,-117.77,90,28,"Stenobrachius leucopsarus",1992,"07","90 28",1,3044
9207,"JD",28,"CB",1,292,51.5,1,33.485,-117.77,90,28,"Stenobrachius leucopsarus",1992,"07","90 28",1,3045
9207,"JD",28,"CB",1,292,55.5,1,33.485,-117.77,90,28,"Stenobrachius leucopsarus",1992,"07","90 28",1,3046
9207,"JD",34,"CB",1,292,22,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1992,"07","86.7 55",0,3047
9207,"JD",44,"CB",1,292,39,1,32.91167,-122.128333,83.3,80,"Stenobrachius leucopsarus",1992,"07","83.3 80",0,3048
9207,"JD",47,"CB",1,292,21,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1992,"07","83.3 55",0,3049
9207,"JD",53,"CB",1,292,19,1,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3050
9207,"JD",53,"CB",1,292,19.5,1,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3051
9207,"JD",53,"CB",1,292,20,2,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3052
9207,"JD",53,"CB",1,292,22,1,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3053
9207,"JD",53,"CB",1,292,22.5,1,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3054
9207,"JD",53,"CB",1,292,23,1,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3055
9207,"JD",53,"CB",1,292,43,1,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3056
9207,"JD",53,"CB",1,292,60,1,34.31667,-120.8,80,55,"Stenobrachius leucopsarus",1992,"07","80 55",0,3057
9210,"NH",4,"CB",1,292,21.3,1,32.68,-117.873333,93.3,35,"Stenobrachius leucopsarus",1992,"10","93.3 35",0,3058
9210,"NH",4,"CB",1,292,23.7,1,32.68,-117.873333,93.3,35,"Stenobrachius leucopsarus",1992,"10","93.3 35",0,3059
9210,"NH",4,"CB",1,292,26.4,1,32.68,-117.873333,93.3,35,"Stenobrachius leucopsarus",1992,"10","93.3 35",0,3060
9210,"NH",4,"CB",1,301,20,1,32.68,-117.873333,93.3,35,"Triphoturus mexicanus",1992,"10","93.3 35",0,3061
9210,"NH",5,"CB",1,292,31.6,1,32.515,-118.215,93.3,40,"Stenobrachius leucopsarus",1992,"10","93.3 40",0,3062
9210,"NH",18,"CB",1,301,17,1,31.085,-122.661667,90,100,"Triphoturus mexicanus",1992,"10","90 100",0,3063
9210,"NH",33,"CB",1,292,25,1,33.155,-120.005,86.7,55,"Stenobrachius leucopsarus",1992,"10","86.7 55",0,3064
9210,"NH",33,"CB",1,292,42.5,1,33.155,-120.005,86.7,55,"Stenobrachius leucopsarus",1992,"10","86.7 55",0,3065
9210,"NH",34,"CB",1,292,39.3,1,32.99,-120.35,86.7,60,"Stenobrachius leucopsarus",1992,"10","86.7 60",0,3066
9210,"NH",34,"CB",1,301,1,1,32.99,-120.35,86.7,60,"Triphoturus mexicanus",1992,"10","86.7 60",0,3067
9210,"NH",43,"CB",1,301,53.8,1,32.91167,-122.128333,83.3,80,"Triphoturus mexicanus",1992,"10","83.3 80",0,3068
9210,"NH",45,"CB",1,292,23.2,1,33.74333,-120.41,83.3,55,"Stenobrachius leucopsarus",1992,"10","83.3 55",0,3069
9210,"NH",45,"CB",1,292,27,1,33.74333,-120.41,83.3,55,"Stenobrachius leucopsarus",1992,"10","83.3 55",0,3070
9301,"JD",2,"CB",1,292,44.8,1,32.91333,-117.391667,93.3,28,"Stenobrachius leucopsarus",1993,"01","93.3 28",0,3071
9301,"JD",9,"CB",1,301,21.2,1,31.84667,-119.57,93.3,60,"Triphoturus mexicanus",1993,"01","93.3 60",0,3072
9301,"JD",9,"CB",1,301,23.6,1,31.84667,-119.57,93.3,60,"Triphoturus mexicanus",1993,"01","93.3 60",0,3073
9301,"JD",26,"CB",1,292,27,1,33.25,-118.25,90,35,"Stenobrachius leucopsarus",1993,"01","90 35",1,3074
9301,"JD",27,"CB",1,301,20.7,1,33.41833,-117.905,90,30,"Triphoturus mexicanus",1993,"01","90 30",1,3075
9301,"JD",31,"CB",1,301,26.3,1,33.655,-118.975,86.7,40,"Triphoturus mexicanus",1993,"01","86.7 40",1,3076
9301,"JD",46,"CB",1,292,35.5,1,33.57833,-120.756667,83.3,60,"Stenobrachius leucopsarus",1993,"01","83.3 60",0,3077
9301,"JD",51,"CB",1,292,32.8,1,34.275,-120.025,81.8,46.9,"Stenobrachius leucopsarus",1993,"01","81.8 46.9",0,3078
9301,"JD",51,"CB",1,292,36,1,34.275,-120.025,81.8,46.9,"Stenobrachius leucopsarus",1993,"01","81.8 46.9",0,3079
9301,"JD",51,"CB",1,292,54,1,34.275,-120.025,81.8,46.9,"Stenobrachius leucopsarus",1993,"01","81.8 46.9",0,3080
9304,"JD",3,"CB",1,301,33.5,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1993,"04","93.3 30",0,3081
9304,"JD",17,"CB",1,301,22,1,30.75167,-123.331667,90,110,"Triphoturus mexicanus",1993,"04","90 110",0,3082
9304,"JD",23,"CB",1,292,35.5,1,32.65167,-119.483333,90,53,"Stenobrachius leucopsarus",1993,"04","90 53",0,3083
9304,"JD",30,"CB",1,292,64.5,1,33.82333,-118.63,86.7,35,"Stenobrachius leucopsarus",1993,"04","86.7 35",1,3084
9304,"JD",35,"CB",1,292,34,1,33,-120.346667,86.7,60,"Stenobrachius leucopsarus",1993,"04","86.7 60",0,3085
9304,"JD",35,"CB",1,301,25,1,33,-120.346667,86.7,60,"Triphoturus mexicanus",1993,"04","86.7 60",0,3086
9304,"JD",46,"CB",1,301,53,1,33.57833,-120.755,83.3,60,"Triphoturus mexicanus",1993,"04","83.3 60",0,3087
9308,"NH",2,"CB",1,292,23,1,32.90667,-117.393333,93.3,28,"Stenobrachius leucopsarus",1993,"08","93.3 28",0,3088
9308,"NH",2,"CB",1,301,37.3,1,32.90667,-117.393333,93.3,28,"Triphoturus mexicanus",1993,"08","93.3 28",0,3089
9308,"NH",9,"CB",1,292,22.6,1,31.85,-119.573333,93.3,60,"Stenobrachius leucopsarus",1993,"08","93.3 60",0,3090
9308,"NH",20,"CB",1,292,21,1,31.74667,-121.313333,90,80,"Stenobrachius leucopsarus",1993,"08","90 80",0,3091
9308,"NH",31,"CB",1,301,39,1,33.65667,-118.906667,86.7,40,"Triphoturus mexicanus",1993,"08","86.7 40",1,3092
9308,"NH",35,"CB",1,292,21.7,1,32.99333,-120.353333,86.7,60,"Stenobrachius leucopsarus",1993,"08","86.7 60",0,3093
9308,"NH",35,"CB",1,292,23,1,32.99333,-120.353333,86.7,60,"Stenobrachius leucopsarus",1993,"08","86.7 60",0,3094
9308,"NH",35,"CB",1,292,26.5,1,32.99333,-120.353333,86.7,60,"Stenobrachius leucopsarus",1993,"08","86.7 60",0,3095
9308,"NH",35,"CB",1,292,45.4,1,32.99333,-120.353333,86.7,60,"Stenobrachius leucopsarus",1993,"08","86.7 60",0,3096
9308,"NH",35,"MT",1,301,25.6,1,32.99333,-120.353333,86.7,60,"Triphoturus mexicanus",1993,"08","86.7 60",0,3097
9308,"NH",36,"CB",1,292,24.2,1,32.65667,-121.038333,86.7,70,"Stenobrachius leucopsarus",1993,"08","86.7 70",0,3098
9308,"NH",36,"MT",1,301,0,NA,32.65667,-121.038333,86.7,70,"Triphoturus mexicanus",1993,"08","86.7 70",0,3099
9308,"NH",36,"MT",1,301,25.2,1,32.65667,-121.038333,86.7,70,"Triphoturus mexicanus",1993,"08","86.7 70",0,3100
9308,"NH",36,"MT",1,301,25.5,2,32.65667,-121.038333,86.7,70,"Triphoturus mexicanus",1993,"08","86.7 70",0,3101
9308,"NH",54,"CB",1,292,19.6,1,34.15,-121.151667,80,60,"Stenobrachius leucopsarus",1993,"08","80 60",0,3102
9308,"NH",54,"CB",1,292,23.3,1,34.15,-121.151667,80,60,"Stenobrachius leucopsarus",1993,"08","80 60",0,3103
9310,"NH",3,"CB",1,292,22.5,1,32.84667,-117.531667,93.3,30,"Stenobrachius leucopsarus",1993,"10","93.3 30",0,3104
9310,"NH",25,"CB",1,292,26.5,1,33.18333,-118.388333,90,37,"Stenobrachius leucopsarus",1993,"10","90 37",1,3105
9310,"NH",30,"CB",1,292,25,1,33.82167,-118.625,86.7,35,"Stenobrachius leucopsarus",1993,"10","86.7 35",1,3106
9310,"NH",30,"CB",1,292,26.5,1,33.82167,-118.625,86.7,35,"Stenobrachius leucopsarus",1993,"10","86.7 35",1,3107
9310,"NH",30,"CB",1,292,29,1,33.82167,-118.625,86.7,35,"Stenobrachius leucopsarus",1993,"10","86.7 35",1,3108
9310,"NH",30,"CB",1,292,34.5,1,33.82167,-118.625,86.7,35,"Stenobrachius leucopsarus",1993,"10","86.7 35",1,3109
9310,"NH",30,"CB",1,301,46,1,33.82167,-118.625,86.7,35,"Triphoturus mexicanus",1993,"10","86.7 35",1,3110
9310,"NH",31,"CB",1,292,63,1,33.65833,-118.971667,86.7,40,"Stenobrachius leucopsarus",1993,"10","86.7 40",1,3111
9310,"NH",31,"CB",1,301,40,1,33.65833,-118.971667,86.7,40,"Triphoturus mexicanus",1993,"10","86.7 40",1,3112
9310,"NH",31,"CB",1,301,50.4,1,33.65833,-118.971667,86.7,40,"Triphoturus mexicanus",1993,"10","86.7 40",1,3113
9310,"NH",32,"CB",1,292,27.5,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1993,"10","86.7 45",0,3114
9310,"NH",32,"CB",1,292,67,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1993,"10","86.7 45",0,3115
9310,"NH",44,"CB",1,292,26,1,32.90833,-122.13,83.3,80,"Stenobrachius leucopsarus",1993,"10","83.3 80",0,3116
9310,"NH",45,"CB",1,301,19.5,1,33.24667,-121.443333,83.3,70,"Triphoturus mexicanus",1993,"10","83.3 70",0,3117
9310,"NH",45,"CB",1,301,20,1,33.24667,-121.443333,83.3,70,"Triphoturus mexicanus",1993,"10","83.3 70",0,3118
9401,"JD",3,"CB",1,301,20.5,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1994,"01","93.3 30",0,3119
9401,"JD",17,"CB",1,292,22,1,30.75167,-123.331667,90,110,"Stenobrachius leucopsarus",1994,"01","90 110",0,3120
9401,"JD",41,"CB",1,301,19.5,1,31.91333,-124.17,83.3,110,"Triphoturus mexicanus",1994,"01","83.3 110",0,3121
9401,"JD",53,"CB",1,292,30.2,1,34.315,-120.801667,80,55,"Stenobrachius leucopsarus",1994,"01","80 55",0,3122
9401,"JD",53,"CB",1,292,32.1,1,34.315,-120.801667,80,55,"Stenobrachius leucopsarus",1994,"01","80 55",0,3123
9401,"JD",53,"CB",1,292,36.2,1,34.315,-120.801667,80,55,"Stenobrachius leucopsarus",1994,"01","80 55",0,3124
9401,"JD",53,"CB",1,292,36.5,1,34.315,-120.801667,80,55,"Stenobrachius leucopsarus",1994,"01","80 55",0,3125
9401,"JD",53,"CB",1,292,46.5,1,34.315,-120.801667,80,55,"Stenobrachius leucopsarus",1994,"01","80 55",0,3126
9401,"JD",57,"CB",1,292,26,1,33.15,-123.221667,80,90,"Stenobrachius leucopsarus",1994,"01","80 90",0,3127
